Región,Año,Cultivo,rendimiento,siembras,cosecha,precio,produccion
Apurímac,2021,Calabaza,7888.829516539441,394.0,393.0,0.4678999841951287,3100.3100000000004
Arequipa,2021,Calabaza,52974.48275862069,23.0,29.0,0.2608126228633174,1536.26
Ayacucho,2021,Calabaza,8703.703703703704,108.0,108.0,0.8667021276595746,940.0
Cajamarca,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Callao,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Huancavelica,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Calabaza,15147.180192572214,363.5,363.5,0.5440679258990192,5506.0
Ica,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Junín,2021,Calabaza,9484.848484848484,33.0,33.0,0.7635623003194888,313.0
La Libertad,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Lambayeque,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Lima,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Loreto,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Pasco,2021,Calabaza,16820.3125,192.0,192.0,0.776052639727512,3229.5
Piura,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Puno,2021,Calabaza,9886.111111111111,36.0,36.0,0.5559426805282384,355.9
San Martín,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Ucayali,2021,Calabaza,0.0,0.0,0.0,0.0,0.0
Amazonas,2021,Camote,6813.75,29.5,32.0,1.1368464501926252,218.04
Áncash,2021,Camote,23929.368029739777,1831.0,2152.0,0.9226939956501476,51496.0
Apurímac,2021,Camote,11486.111111111111,106.0,108.0,1.1422813381700927,1240.5
Arequipa,2021,Camote,12679.98901098901,92.0,91.0,1.236714248201068,1153.879
Ayacucho,2021,Camote,17875.0,24.0,24.0,0.7585081585081584,429.0
Cajamarca,2021,Camote,4915.870967741936,1007.0,1085.0,0.8217745775931244,5333.72
Callao,2021,Camote,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Camote,7359.154929577465,71.0,71.0,1.147846889952153,522.5
Huancavelica,2021,Camote,6511.111111111112,18.0,18.0,1.7293941979522185,117.20000000000002
Huánuco,2021,Camote,14086.781029263371,248.25,247.75,0.7821616045845274,3490.0
Ica,2021,Camote,24878.48634984833,974.0,989.0,0.8608804025942395,24604.823
Junín,2021,Camote,0.0,0.0,0.0,0.0,0.0
La Libertad,2021,Camote,15253.392330383482,341.5,339.0,0.7883488367595582,5170.900000000001
Lambayeque,2021,Camote,10744.18410041841,2693.0,2390.0,0.5728867617393472,25678.6
Lima,2021,Camote,22115.45996301117,7602.5,7299.5,0.6769182032288557,161431.80000000002
Lima Metropolitana,2021,Camote,21681.467924528304,267.0,265.0,0.6855221214047853,5745.589000000001
Loreto,2021,Camote,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Camote,8286.271777003483,73.5,71.75,1.0397113734988397,594.54
Moquegua,2021,Camote,8735.0,2.0,2.0,0.65,17.47
Pasco,2021,Camote,0.0,0.0,0.0,0.0,0.0
Piura,2021,Camote,13314.2174432497,634.0,837.0,1.0429944364680546,11144.0
Puno,2021,Camote,9292.436974789916,238.0,238.0,1.1508771929824562,2211.6
San Martín,2021,Camote,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Camote,15872.20447284345,287.0,313.0,1.5601469404186794,4968.0
Tumbes,2021,Camote,17964.912280701756,10.25,6.27,0.8803444602272728,112.64
Ucayali,2021,Camote,5544.48,70.0,62.5,0.7275098837041526,346.53
Amazonas,2021,Cañihua,0.0,0,0,0.0,0.0
Áncash,2021,Cañihua,0.0,0,0,0.0,0.0
Apurímac,2021,Cañihua,0.0,0,0,0.0,0.0
Arequipa,2021,Cañihua,900.0,2,2,5.0,1.8
Ayacucho,2021,Cañihua,0.0,0,0,0.0,0.0
Cajamarca,2021,Cañihua,0.0,0,0,0.0,0.0
Callao,2021,Cañihua,0.0,0,0,0.0,0.0
Cusco,2021,Cañihua,459.75,402,400,5.89342033713975,183.9
Huancavelica,2021,Cañihua,0.0,0,0,0.0,0.0
Huánuco,2021,Cañihua,0.0,0,0,0.0,0.0
Ica,2021,Cañihua,0.0,0,0,0.0,0.0
Junín,2021,Cañihua,0.0,0,0,0.0,0.0
La Libertad,2021,Cañihua,0.0,0,0,0.0,0.0
Lambayeque,2021,Cañihua,0.0,0,0,0.0,0.0
Lima,2021,Cañihua,0.0,0,0,0.0,0.0
Lima Metropolitana,2021,Cañihua,0.0,0,0,0.0,0.0
Loreto,2021,Cañihua,0.0,0,0,0.0,0.0
Madre de Dios,2021,Cañihua,0.0,0,0,0.0,0.0
Moquegua,2021,Cañihua,0.0,0,0,0.0,0.0
Pasco,2021,Cañihua,0.0,0,0,0.0,0.0
Piura,2021,Cañihua,0.0,0,0,0.0,0.0
Puno,2021,Cañihua,864.8545988934992,5784,5784,4.944738920088862,5002.319
San Martín,2021,Cañihua,0.0,0,0,0.0,0.0
Tacna,2021,Cañihua,0.0,0,0,0.0,0.0
Tumbes,2021,Cañihua,0.0,0,0,0.0,0.0
Ucayali,2021,Cañihua,0.0,0,0,0.0,0.0
Amazonas,2021,Cebada grano,1244.4444444444448,79.0,90.0,2.038982142857143,112.0
Áncash,2021,Cebada grano,1011.1879647241916,5783.0,5783.0,1.6720351591223896,5847.7
Apurímac,2021,Cebada grano,2490.716951483009,4864.0,5091.0,1.9298522740894493,12680.239999999998
Arequipa,2021,Cebada grano,2821.7913043478256,235.0,230.0,1.742664542412159,649.012
Ayacucho,2021,Cebada grano,1422.605328662303,12139.0,10847.0,1.4748396085801312,15431.0
Cajamarca,2021,Cebada grano,924.2843139880554,9122.75,9334.75,1.5048070500534136,8627.963
Callao,2021,Cebada grano,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Cebada grano,2056.7891916371045,12532.0,13249.0,1.79727200334674,27250.4
Huancavelica,2021,Cebada grano,1626.3284207679828,15039.0,14792.0,1.6282273300729737,24056.65
Huánuco,2021,Cebada grano,1544.7652847233423,6199.0,6199.0,2.129085682957393,9576.0
Ica,2021,Cebada grano,3015.4722222222217,36.0,36.0,1.311266892047496,108.557
Junín,2021,Cebada grano,2115.0748938072884,8973.0,8946.0,1.497775330233501,18921.460000000003
La Libertad,2021,Cebada grano,2417.444856636392,27360.5,27360.5,1.7356626526061156,66142.5
Lambayeque,2021,Cebada grano,800.0,60.0,60.0,1.1166666666666667,48.0
Lima,2021,Cebada grano,2030.140762463343,178.5,170.5,1.8102337500252788,346.139
Lima Metropolitana,2021,Cebada grano,5092.000000000001,5.0,5.0,1.7700706991358994,25.46
Loreto,2021,Cebada grano,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Cebada grano,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Cebada grano,1101.852564102564,165.0,156.0,2.466687048036815,171.88899999999998
Pasco,2021,Cebada grano,2636.4758620689654,145.0,145.0,1.854708087337067,382.289
Piura,2021,Cebada grano,917.2932330827068,399.0,399.0,1.8691803278688528,366.0
Puno,2021,Cebada grano,1220.436552674433,23949.0,23949.0,1.686224441879573,29228.235
San Martín,2021,Cebada grano,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Cebada grano,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Cebada grano,0.0,0.0,0.0,0.0,0.0
Ucayali,2021,Cebada grano,0.0,0.0,0.0,0.0,0.0
Amazonas,2021,Cebolla cabeza,7000.0,1.0,1.0,2.9,7.0
Áncash,2021,Cebolla cabeza,21108.474576271183,275.0,295.0,0.9088068090573308,6227.0
Apurímac,2021,Cebolla cabeza,8132.859486057954,182.9,182.9,1.1784571428571429,1487.5
Arequipa,2021,Cebolla cabeza,42298.87440870388,8695.0,8456.0,0.5571716732813169,357679.282
Ayacucho,2021,Cebolla cabeza,10374.65564738292,388.0,363.0,1.135475305363781,3766.0
Cajamarca,2021,Cebolla cabeza,8493.181818181818,203.6,193.6,1.130914442795631,1644.2799999999995
Callao,2021,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Cebolla cabeza,13941.176470588236,510.0,476.0,1.384103375527426,6636.0
Huancavelica,2021,Cebolla cabeza,6315.0,100.0,100.0,0.5733174980205858,631.5
Huánuco,2021,Cebolla cabeza,14022.727272727274,89.0,88.0,0.9577236628849268,1234.0
Ica,2021,Cebolla cabeza,64025.91054313099,1841.0,1878.0,0.7847765743301808,120240.66
Junín,2021,Cebolla cabeza,20462.427745664743,169.0,173.0,0.7723887005649718,3540.0000000000005
La Libertad,2021,Cebolla cabeza,41174.560787069575,699.5,711.5,0.6124987626170394,29295.7
Lambayeque,2021,Cebolla cabeza,46825.70806100218,499.0,459.0,1.0918927092541757,21493.0
Lima,2021,Cebolla cabeza,28377.59882869693,702.0,683.0,0.8331806995186228,19381.9
Lima Metropolitana,2021,Cebolla cabeza,23670.83333333333,164.0,168.0,0.4229049211657906,3976.7
Loreto,2021,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Cebolla cabeza,32285.434782608696,80.0,92.0,0.4158959148357383,2970.26
Pasco,2021,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Piura,2021,Cebolla cabeza,20500.0,209.0,188.0,1.030747275557862,3854.0
Puno,2021,Cebolla cabeza,16059.102902374672,379.0,379.0,0.834075151156677,6086.400000000001
San Martín,2021,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Cebolla cabeza,35602.985074626864,351.0,335.0,0.6491406053492076,11927.0
Tumbes,2021,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Ucayali,2021,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Amazonas,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Áncash,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Apurímac,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Arequipa,2021,Cebolla    china,32302.04081632653,48.0,49.0,0.5823553196866312,1582.8000000000002
Ayacucho,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Cajamarca,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Callao,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Huancavelica,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Cebolla    china,10333.333333333332,22.0,21.000000000000004,1.3776497695852534,217.0
Ica,2021,Cebolla    china,5369.000000000002,38.0,40.0,0.9326671633451292,214.76000000000005
Junín,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
La Libertad,2021,Cebolla    china,20552.23214285714,339.0,336.0,1.2537253368667236,6905.549999999998
Lambayeque,2021,Cebolla    china,5000.0,2.0,2.0,1.45,10.0
Lima,2021,Cebolla    china,12085.909090909088,613.0,660.0,1.3545112640565649,7976.699999999999
Lima Metropolitana,2021,Cebolla    china,23309.179028132992,397.0,391.0,0.7249932218836548,9113.889
Loreto,2021,Cebolla    china,1810.8108108108108,267.0,259.0,1.3610234541577824,469.0
Madre de Dios,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Pasco,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Piura,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Puno,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
San Martín,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Cebolla    china,6502.9032258064535,3.4000000000000004,3.1,3.805967557914579,20.159
Ucayali,2021,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Amazonas,2021,Col ,7993.587476979743,268.5,271.5,0.891487974476779,2170.259
Áncash,2021,Col ,8615.853658536585,163.0,164.0,1.4441047416843595,1413.0
Apurímac,2021,Col ,7012.0300751879695,63.5,66.5,0.9054042461934378,466.3
Arequipa,2021,Col ,18173.10599078341,222.0,217.0,0.8554531180424612,3943.564
Ayacucho,2021,Col ,9698.11320754717,104.0,106.0,1.1109922178988323,1028.0
Cajamarca,2021,Col ,4548.9878542510105,12.35,12.35,0.7104485582057674,56.17999999999999
Callao,2021,Col ,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Col ,16148.51485148515,111.0,101.0,1.1009809932556711,1631.0
Huancavelica,2021,Col ,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Col ,16329.896907216496,122.5,121.25,0.5567631313131313,1980.0
Ica,2021,Col ,0.0,0.0,0.0,0.0,0.0
Junín,2021,Col ,17096.491228070176,117.0,114.0,0.696806054386865,1949.0
La Libertad,2021,Col ,21925.312199807875,217.70000000000007,208.20000000000005,0.6597029475229197,4564.85
Lambayeque,2021,Col ,16666.666666666668,28.0,18.0,1.259,300.0
Lima,2021,Col ,13335.515873015876,470.5,504.0,0.8199395932213475,6721.1
Lima Metropolitana,2021,Col ,23797.05521472393,163.0,163.0,0.7846429934105368,3878.920000000001
Loreto,2021,Col ,4378.787878787879,64.0,66.0,0.4736332179930796,289.0
Madre de Dios,2021,Col ,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Col ,0.0,0.0,0.0,0.0,0.0
Pasco,2021,Col ,0.0,0.0,0.0,0.0,0.0
Piura,2021,Col ,0.0,0.0,0.0,0.0,0.0
Puno,2021,Col ,0.0,0.0,0.0,0.0,0.0
San Martín,2021,Col ,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Col ,21158.73015873016,66.0,63.0,1.465041260315079,1333.0
Tumbes,2021,Col ,0.0,0.25,0.0,0.0,0.0
Ucayali,2021,Col ,2976.2500000000005,6.0,8.0,1.3491600167996638,23.81
Amazonas,2021,Coliflor,6359.393939393939,16.0,16.5,1.0027446869341463,104.93
Áncash,2021,Coliflor,8390.243902439024,79.0,82.0,1.3949127906976744,688.0
Apurímac,2021,Coliflor,5971.467391304349,36.8,36.8,1.1970420932878272,219.75
Arequipa,2021,Coliflor,18065.0,142.0,145.0,1.164286513261498,2619.425
Ayacucho,2021,Coliflor,9132.075471698114,47.0,53.0,1.393801652892562,484.0
Cajamarca,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Callao,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Coliflor,12890.243902439024,100.0,82.0,1.5338694418164616,1057.0
Huancavelica,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Coliflor,16380.95238095238,5.25,5.25,1.7551162790697674,86.0
Ica,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Junín,2021,Coliflor,18306.818181818184,41.0,44.0,0.7417343265052764,805.5
La Libertad,2021,Coliflor,22000.0,30.5,32.0,0.9640625,704.0
Lambayeque,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Lima,2021,Coliflor,12533.02107728337,717.5,640.5,1.298884445773227,8027.399999999999
Lima Metropolitana,2021,Coliflor,15874.70588235294,33.0,34.0,0.8667808574498833,539.74
Loreto,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Pasco,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Piura,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Puno,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
San Martín,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Coliflor,17650.0,60.0,60.0,1.605382436260623,1059.0
Tumbes,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Ucayali,2021,Coliflor,0.0,0.0,0.0,0.0,0.0
Amazonas,2021,Culantro ,0,0,0,0,0
Áncash,2021,Culantro ,0,0,0,0,0
Apurímac,2021,Culantro ,0,0,0,0,0
Arequipa,2021,Culantro ,0,0,0,0,0
Ayacucho,2021,Culantro ,0,0,0,0,0
Cajamarca,2021,Culantro ,0,0,0,0,0
Callao,2021,Culantro ,0,0,0,0,0
Cusco,2021,Culantro ,0,0,0,0,0
Huancavelica,2021,Culantro ,0,0,0,0,0
Huánuco,2021,Culantro ,0,0,0,0,0
Ica,2021,Culantro ,0,0,0,0,0
Junín,2021,Culantro ,0,0,0,0,0
La Libertad,2021,Culantro ,0,0,0,0,0
Lambayeque,2021,Culantro ,0,0,0,0,0
Lima,2021,Culantro ,0,0,0,0,0
Lima Metropolitana,2021,Culantro ,0,0,0,0,0
Loreto,2021,Culantro ,0,0,0,0,0
Madre de Dios,2021,Culantro ,0,0,0,0,0
Moquegua,2021,Culantro ,0,0,0,0,0
Pasco,2021,Culantro ,0,0,0,0,0
Piura,2021,Culantro ,0,0,0,0,0
Puno,2021,Culantro ,0,0,0,0,0
San Martín,2021,Culantro ,0,0,0,0,0
Tacna,2021,Culantro ,0,0,0,0,0
Tumbes,2021,Culantro ,0,0,0,0,0
Ucayali,2021,Culantro ,0,0,0,0,0
Amazonas,2021,Espinaca,7160.896551724138,13.5,14.5,0.8060929569597336,103.833
Áncash,2021,Espinaca,8343.373493975903,162.0,166.0,1.5224981949458485,1385.0
Apurímac,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Arequipa,2021,Espinaca,48436.15384615384,13.0,39.0,1.244756247981747,1889.01
Ayacucho,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Cajamarca,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Callao,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Huancavelica,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Ica,2021,Espinaca,5044.782608695653,43.0,46.0,0.9183142290786868,232.06
Junín,2021,Espinaca,26616.5435745938,670.0,677.0,1.3522153900795806,18019.4
La Libertad,2021,Espinaca,21990.243902439022,36.0,41.0,2.719853593611358,901.6
Lambayeque,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Lima,2021,Espinaca,7190.643274853802,171.0,171.0,1.7026919323357184,1229.6
Lima Metropolitana,2021,Espinaca,21459.254658385093,334.0,322.0,0.8771643357048169,6909.88
Loreto,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Pasco,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Piura,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Puno,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
San Martín,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Espinaca,16024.39024390244,44.0,41.0,1.6980213089802132,657.0
Tumbes,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Ucayali,2021,Espinaca,0.0,0.0,0.0,0.0,0.0
Amazonas,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Áncash,2021,Fresa,12400.0,19.0,15.0,2.989247311827957,186.0
Apurímac,2021,Fresa,8910.309734513276,49.8,67.8,5.279021186223244,604.119
Arequipa,2021,Fresa,4017.301587301588,22.0,126.0,3.643897427792485,506.18
Ayacucho,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Cajamarca,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Callao,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Huancavelica,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Fresa,5450.0,14.0,20.0,3.355963302752293,109.0
Ica,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Junín,2021,Fresa,0.0,0.0,0.0,0.0,0.0
La Libertad,2021,Fresa,22454.54545454545,89.5,88.0,1.9204453441295548,1976.0
Lambayeque,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Lima,2021,Fresa,19772.89641099508,2098.0,1666.2,1.9387098732455927,32945.6
Lima Metropolitana,2021,Fresa,19643.604651162783,83.0,86.0,2.3890209252079204,1689.3499999999997
Loreto,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Fresa,4733.333333333333,0.0,3.0,2.492957746478873,14.2
Pasco,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Piura,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Puno,2021,Fresa,0.0,0.0,0.0,0.0,0.0
San Martín,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Ucayali,2021,Fresa,0.0,0.0,0.0,0.0,0.0
Amazonas,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Áncash,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Apurímac,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Arequipa,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Ayacucho,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Cajamarca,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Callao,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Huancavelica,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Ica,2021,Frijol castilla,1970.243512974052,512.5,501.0,3.330258172490508,987.092
Junín,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
La Libertad,2021,Frijol castilla,1698.4962406015036,134.0,133.0,2.845661797255423,225.9
Lambayeque,2021,Frijol castilla,1337.802197802198,879.0,455.0,3.0637424018399866,608.7
Lima,2021,Frijol castilla,2465.634132086499,1715.0,1711.0,2.627752625216299,4218.7
Lima Metropolitana,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Loreto,2021,Frijol castilla,997.519764377616,6409.0,6451.0,0.8230971250971251,6435.0
Madre de Dios,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Pasco,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Piura,2021,Frijol castilla,2056.816085593064,5596.0,5421.0,2.8302959641255607,11150.0
Puno,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
San Martín,2021,Frijol castilla,958.4603773584904,1237.5,1325.0,2.842109200289773,1269.9599999999998
Tacna,2021,Frijol castilla,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Frijol castilla,1380.7692307692312,20.7,33.8,1.7058067280908509,46.67000000000001
Ucayali,2021,Frijol castilla,1611.489021956088,520.0,501.0,2.8480235484718017,807.3560000000001
Amazonas,2021,Frijol seco,1013.0190546528804,7984.0,6770.0,5.149394026571931,6858.139
Áncash,2021,Frijol seco,1370.9134615384614,475.0,416.0,5.184516920918815,570.3
Apurímac,2021,Frijol seco,2188.876651982379,4221.0,4086.0,3.584503703703704,8943.75
Arequipa,2021,Frijol seco,1831.56239460371,3556.0,3558.0,5.138734810369483,6516.6990000000005
Ayacucho,2021,Frijol seco,1502.7624309392263,1647.0,1629.0,3.7606086601307194,2448.0
Cajamarca,2021,Frijol seco,936.1400415249902,16762.5,16616.5,2.895291626281366,15555.371
Callao,2021,Frijol seco,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Frijol seco,1643.435822352367,2047.0,2049.0,3.311982538456969,3367.4
Huancavelica,2021,Frijol seco,1976.031580515417,6789.0,6713.0,3.764040602784752,13265.1
Huánuco,2021,Frijol seco,1441.87262978946,3726.0,3823.5,5.404551061128244,5513.0
Ica,2021,Frijol seco,1829.182741116751,403.0,394.0,5.217154342040634,720.6979999999999
Junín,2021,Frijol seco,996.7300658376004,4056.0,4101.0,3.0994387891153465,4087.59
La Libertad,2021,Frijol seco,1529.827844311377,2644.0,2672.0,3.962135186045943,4087.7
Lambayeque,2021,Frijol seco,1260.3801169590645,663.0,684.0,3.96658160306229,862.1
Lima,2021,Frijol seco,2623.164335664336,1109.0,1144.0,5.461118331167317,3000.9
Lima Metropolitana,2021,Frijol seco,3350.0,40.0,29.0,4.635409161091096,97.15
Loreto,2021,Frijol seco,1041.9727177334732,4759.0,4765.0,1.8847532729103729,4965.0
Madre de Dios,2021,Frijol seco,920.1030927835052,97.0,97.0,5.971148459383753,89.25
Moquegua,2021,Frijol seco,3416.6666666666665,7.0,6.0,4.613219512195123,20.5
Pasco,2021,Frijol seco,1427.5201288244768,591.0,621.0,2.803416620604857,886.4900000000001
Piura,2021,Frijol seco,907.926618206992,5630.0,5778.0,3.394437666793748,5246.0
Puno,2021,Frijol seco,1198.2363636363636,550.0,550.0,2.254637876879657,659.03
San Martín,2021,Frijol seco,970.0106055000616,3954.0,4054.5,5.737035547233753,3932.908
Tacna,2021,Frijol seco,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Frijol seco,1020.0,1.0,1.0,2.215686274509804,1.02
Ucayali,2021,Frijol seco,1582.1493150684933,752.0,730.0,4.335476753055709,1154.969
Amazonas,2021,Frijol verde,3312.410656270304,749.5,769.5,3.7696928086625614,2548.899999999999
Áncash,2021,Frijol verde,3661.7647058823527,74.0,68.0,1.5527710843373494,249.0
Apurímac,2021,Frijol verde,2500.0,356.0,299.0,3.0642140468227423,747.5
Arequipa,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Ayacucho,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Cajamarca,2021,Frijol verde,2291.5323178262656,3485.5,3643.5,2.0306487042228487,8349.197999999999
Callao,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Huancavelica,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Frijol verde,5745.945945945947,185.0,185.0,1.269802445907808,1063.0
Ica,2021,Frijol verde,4653.333333333333,6.0,6.0,2.6944842406876783,27.92
Junín,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
La Libertad,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Lambayeque,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Lima,2021,Frijol verde,6934.06374501992,476.0,502.0,2.0183716854836398,3480.9
Lima Metropolitana,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Loreto,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Pasco,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Piura,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Puno,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
San Martín,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Frijol verde,0.0,0.0,0.0,0.0,0.0
